Customer_Acc,Transaction_ID,Timestamp,Amount,Type,Channel,Counterparty_Name,Counterparty_Account
CACC_RSatRjl,TXN_D8oq7A2kwly,2025-01-04T15:20:52Z,577385.07,debit,DuitNOW,Harrison-Garrison,CACC_VIo4qVR
CACC_RSatRjl,TXN_1PogyvCShqe,2024-12-26T17:58:10Z,116444.17,debit,DuitNOW,Marcus Mendez,CACC_apKPtpE
CACC_RSatRjl,TXN_qoeTEbLcyQA,2025-04-09T20:53:44Z,124100.6,debit,Credit Transfer,"Copeland, Rios and Scott",CACC_lHjuyr9
CACC_RSatRjl,TXN_qHuwwhWyyse,2024-12-28T01:21:54Z,553867.4,credit,Credit Transfer,Matthew Steele,CACC_jcfDe7B
CACC_RSatRjl,TXN_pEHAWJhudsi,2024-05-04T00:52:18Z,502918.65,debit,QR P2P,Walsh Group,CACC_C4lGJw5
CACC_RSatRjl,TXN_XxKqXv72gX6,2025-03-30T20:43:11Z,735421.37,credit,Other,Janet Carney,CACC_he7T4RP
CACC_RSatRjl,TXN_3hUHVweZsrx,2024-11-24T10:39:07Z,495185.76,credit,QR POS,Morrison-Adams,CACC_fMYQHLn
CACC_RSatRjl,TXN_sfML377HyO3,2025-02-28T12:37:04Z,263140.66,debit,Other,Derek Johnson,CACC_dgRSxg0
CACC_RSatRjl,TXN_nQStHuFs8d2,2025-07-16T11:05:03Z,313230.42,credit,QR P2P,"Smith, Williams and Gray",CACC_zgWk8DG
CACC_RSatRjl,TXN_GsxZlkXKLlv,2024-12-29T02:41:45Z,409130.3,credit,QR P2P,Victor Herman,CACC_3QrNA8r
CACC_RSatRjl,TXN_hRXDkqievgc,2024-01-07T04:02:57Z,545749.74,debit,Other,Kiara Arnold,CACC_dRwIrZZ
CACC_dZkPuli,TXN_nx2jxSLU9nR,2024-07-09T07:45:35Z,540616.69,credit,Credit Transfer,Rivera and Sons,CACC_11gV4DW
CACC_dZkPuli,TXN_qWKmiPGBbHa,2025-03-09T04:53:06Z,641595.05,credit,Credit Transfer,Amy Lawrence,CACC_QSKy3ro
CACC_dZkPuli,TXN_72JiP7C2Rm7,2024-08-07T19:43:18Z,388421.57,credit,QR P2P,Smith Ltd,CACC_oTRr4o3
CACC_dZkPuli,TXN_YGOXS55t2YC,2025-06-29T00:49:45Z,48434.33,debit,DuitNOW,Brian Ryan,CACC_S2bRnWp
CACC_dZkPuli,TXN_JlTU1IM2lLC,2025-05-15T05:42:56Z,981381.51,credit,Credit Transfer,Kelly Rodriguez,CACC_Ml8kglc
CACC_dZkPuli,TXN_MWFbvDP9xr4,2024-11-13T02:52:54Z,181297.77,credit,Other,Yvonne Munoz,CACC_QngUvx2
CACC_dZkPuli,TXN_ZIagVYacnPp,2025-07-06T22:28:35Z,385102.7,credit,QR P2P,Jeanne Smith,CACC_6s2EHmf
CACC_dZkPuli,TXN_4MHEwIHNoqo,2024-08-01T01:59:29Z,150340.53,debit,Credit Transfer,Moore-Williams,CACC_5uNJk2g
CACC_dZkPuli,TXN_2K1IwmybKRN,2025-04-15T02:46:38Z,452891.36,debit,Credit Transfer,Carlos Carr,CACC_Ytp86Kn
CACC_dZkPuli,TXN_liIcGmk5j5O,2024-08-28T23:45:17Z,229771.36,debit,Other,Marshall and Sons,CACC_RdK1AW8
CACC_dZkPuli,TXN_peK0WHcKHBD,2025-06-13T08:12:45Z,562761.76,debit,Other,Charles Miranda,CACC_JUHuRYQ
CACC_dZkPuli,TXN_FESwIncEYn7,2025-03-24T19:47:35Z,910988.78,debit,QR P2P,French-Eaton,CACC_3DnvnOH
CACC_dZkPuli,TXN_JCYJ2OIXUt0,2024-04-15T03:11:22Z,198421.76,credit,Other,"Padilla, Ortiz and Woodward",CACC_Y8GhBhR
CACC_dZkPuli,TXN_ip6uQZTOvtH,2025-01-08T17:54:40Z,73435.45,debit,QR POS,David Hernandez,CACC_zk4vKG9
CACC_dZkPuli,TXN_bT8l0Memsyd,2024-01-05T08:02:46Z,25749.92,credit,DuitNOW,Mays PLC,CACC_pa2LelY
CACC_dZkPuli,TXN_AsBqqfeTg2e,2025-09-02T16:46:23Z,353338.92,debit,Credit Transfer,Pamela Garza DVM,CACC_wymNx7Q
CACC_nT2grU6,TXN_cKw50CZPPNo,2025-01-03T16:38:42Z,557153.29,debit,QR P2P,Melton-Vega,CACC_W7WKRI7
CACC_nT2grU6,TXN_Ebjv4LASZDF,2024-07-22T22:04:24Z,40580.38,debit,QR POS,Lopez-Ruiz,CACC_OYXStIz
CACC_nT2grU6,TXN_EW4vPyXjfhr,2024-02-27T03:30:58Z,955374.58,credit,Other,"Anderson, Strickland and Snyder",CACC_zOON64x
CACC_nT2grU6,TXN_nuMVOy7l2BT,2025-01-04T20:22:15Z,634074.15,debit,QR POS,Garrett Baker,CACC_kXBr2VX
CACC_nT2grU6,TXN_THEaAAorBNq,2025-05-09T01:08:13Z,388064.35,debit,Other,Steven Bailey,CACC_bGcujmL
CACC_nT2grU6,TXN_8hE9cgCN1E7,2024-10-18T08:40:13Z,682900.65,credit,DuitNOW,"Carney, Thompson and Mills",CACC_JNRuGeG
CACC_nT2grU6,TXN_0hJ6ahbDKaT,2025-07-21T05:40:25Z,899270.59,credit,QR POS,Morrison-Waller,CACC_Bd7qDvA
CACC_nT2grU6,TXN_6NKspf68yV5,2025-03-07T12:53:19Z,871312.35,credit,DuitNOW,"Robinson, Brewer and Nixon",CACC_Ws9vJL6
CACC_nT2grU6,TXN_jFcwZokYqwd,2024-08-07T07:38:31Z,604342.17,debit,DuitNOW,Natalie Benitez,CACC_bl0o5eB
CACC_nT2grU6,TXN_JiFEVRG6TAB,2025-07-19T09:35:01Z,877444.53,credit,DuitNOW,Jose Ashley,CACC_331dBaj
CACC_nT2grU6,TXN_76noVqpTjzv,2025-03-21T12:46:31Z,372293.85,debit,Other,Brian Jones,CACC_zKV5hLr
CACC_nT2grU6,TXN_p41PSPFkgeo,2025-01-20T07:28:01Z,993232.29,debit,Credit Transfer,Christopher Griffin,CACC_OXcoGKK
CACC_nT2grU6,TXN_WIyOc36XGNR,2025-01-02T19:59:39Z,988306.17,debit,QR P2P,Kelly Solis,CACC_0YcZxJW
CACC_nT2grU6,TXN_KVRORnLYbDv,2025-02-01T17:06:39Z,657653.15,credit,QR POS,Cindy Stephens,CACC_84NyffL
CACC_nT2grU6,TXN_uTkSdDtOu1H,2025-06-22T05:08:09Z,948020.72,debit,QR P2P,Amanda Thompson,CACC_HqpoVrI
CACC_7enS6P8,TXN_c94V2Ynrsyw,2025-02-14T02:42:48Z,79810.15,credit,Other,Levy-Andrade,CACC_BzkbxXb
CACC_7enS6P8,TXN_iW6Yagj0rvL,2025-05-16T18:58:53Z,593417.23,debit,Other,Lawrence Parker,CACC_avkLiOc
CACC_7enS6P8,TXN_EaZ4wZKSaJa,2024-11-15T13:40:08Z,359640.28,debit,Other,Christian-Boone,CACC_C6hLQN4
CACC_7enS6P8,TXN_BjGRNbgRzeg,2025-05-26T13:46:02Z,199133.34,credit,Other,Jason Morse,CACC_fCzAB0l
CACC_7enS6P8,TXN_fpJPf54pW7T,2025-05-18T09:04:45Z,279662.68,credit,QR P2P,Patterson Inc,CACC_Aw8eJta
CACC_7enS6P8,TXN_R0EIRHU88za,2024-04-25T05:22:10Z,555389.11,debit,Other,Griffin-Wu,CACC_1tto2Pd
CACC_7enS6P8,TXN_pSTAkhZhZnA,2024-06-16T07:55:48Z,39080.15,debit,Credit Transfer,Mary Gonzalez,CACC_I2HDk18
CACC_7enS6P8,TXN_YyFSfCA0GDO,2024-02-03T17:03:23Z,518325.84,credit,Other,"Salazar, Lopez and Lyons",CACC_T3WnhBW
CACC_7enS6P8,TXN_9o6DDSmImdC,2025-05-28T06:09:22Z,746452.24,debit,QR POS,Audrey Kaufman,CACC_AS5BUmt
CACC_7enS6P8,TXN_bxqrngzcgK7,2025-06-12T19:36:11Z,131618.66,credit,Credit Transfer,Howell LLC,CACC_r0Tq7BC
CACC_7enS6P8,TXN_SCfuLkJFZYV,2024-03-13T14:22:11Z,418892.79,credit,QR POS,"Benson, Wright and Wells",CACC_sH5rM7V
CACC_7enS6P8,TXN_sEGNrsmi5tp,2025-06-26T13:03:42Z,787489.36,debit,DuitNOW,Elijah Griffin,CACC_ufDG72X
CACC_NV21lh1,TXN_HxOLXtQ3ru8,2024-01-24T04:00:21Z,103960.0,credit,Other,Gates-Campbell,CACC_PXzBskt
CACC_NV21lh1,TXN_8S1DtN1OwNw,2025-08-08T08:13:15Z,572623.14,debit,QR P2P,Brown Inc,CACC_pGOHCF6
CACC_NV21lh1,TXN_XfZUQLSu6eH,2024-02-02T21:14:44Z,771070.81,debit,Other,Thomas Lee,CACC_70hj1FR
CACC_NV21lh1,TXN_vfjuJp4IF71,2024-03-11T10:28:24Z,425047.13,debit,Other,Victoria Morales MD,CACC_85gxtwk
CACC_NV21lh1,TXN_EFqklZmfI4M,2025-05-19T16:19:38Z,784848.38,debit,Other,Anthony Joseph,CACC_eoGOx1W
CACC_NV21lh1,TXN_a6BsXxMCS0b,2024-04-05T17:12:07Z,267162.39,debit,Other,Robert Ramirez,CACC_cKk6hzB
CACC_NV21lh1,TXN_KQb0FfNCLnM,2025-09-08T05:19:49Z,894113.27,credit,Credit Transfer,Richard Petty,CACC_6BOWvqt
CACC_NV21lh1,TXN_5AIsPC7rlmm,2024-02-10T04:04:03Z,594463.89,debit,QR P2P,"Scott, Allen and Martin",CACC_zcgnQtG
CACC_NV21lh1,TXN_pegWuNhxHm2,2024-05-19T08:53:56Z,534753.01,debit,QR P2P,Austin Turner,CACC_GbHJFiw
CACC_NV21lh1,TXN_29QmLfNQT5z,2024-12-05T14:20:28Z,388566.57,credit,QR POS,Nguyen PLC,CACC_AXr2FHC
CACC_NV21lh1,TXN_W5Yrc3GyOuY,2024-01-03T13:22:38Z,601718.95,debit,QR P2P,Knight Ltd,CACC_nkbgHFt
CACC_NV21lh1,TXN_KeI87OoRaix,2024-10-18T16:18:31Z,189587.74,debit,Credit Transfer,Hunter Group,CACC_KjBpP0Y
CACC_NV21lh1,TXN_Y7C9WussOii,2024-05-13T14:40:58Z,299142.44,debit,QR POS,Daniel Bryant,CACC_L9B7SiR
CACC_NV21lh1,TXN_6u48yLKIsU5,2024-10-18T00:30:20Z,57659.35,credit,QR P2P,Stephen Newman,CACC_kPtMJVe
CACC_NV21lh1,TXN_pfBTuPa7wqi,2024-01-30T21:57:20Z,630200.97,credit,QR P2P,Christopher Copeland DVM,CACC_iWszTYT
CACC_NV21lh1,TXN_B0pcfUPMPBP,2024-06-21T04:31:34Z,949821.29,debit,Credit Transfer,Michael Cook,CACC_ylzn5hl
CACC_NV21lh1,TXN_2buFSWPq8Xv,2025-04-18T17:57:39Z,565549.47,debit,Credit Transfer,Ewing Inc,CACC_TKevoiV
CACC_NV21lh1,TXN_OestdBAymxP,2024-11-10T02:44:24Z,399745.44,debit,Credit Transfer,Allen Ltd,CACC_2xJ9YF7
CACC_ip7K3eh,TXN_7fYKk1ou4sC,2025-08-06T13:40:43Z,231011.65,debit,Credit Transfer,Kimberly Chang,CACC_qVyTz59
CACC_ip7K3eh,TXN_oNIV3su1GvZ,2024-09-04T09:20:30Z,712553.51,credit,Other,"Howell, Woodward and Wood",CACC_AFWUUuc
CACC_ip7K3eh,TXN_3ORFveBRjhb,2024-07-21T03:25:32Z,609684.14,credit,QR P2P,Price LLC,CACC_H2q6aFW
CACC_ip7K3eh,TXN_b4EWx8uo3SI,2024-08-07T14:11:53Z,209527.74,credit,Other,"Wheeler, Jimenez and Murphy",CACC_snvC90J
CACC_ip7K3eh,TXN_mssRDVCw8ae,2024-10-16T06:58:32Z,976037.33,debit,Other,Brandt PLC,CACC_8I9GYet
CACC_ip7K3eh,TXN_52qcA5QWBXb,2025-09-10T05:40:11Z,902938.22,debit,Credit Transfer,John Richard,CACC_RjaAILG
CACC_ip7K3eh,TXN_F8Y3co6lijL,2024-01-10T00:39:19Z,391639.25,credit,QR POS,"Marquez, Smith and Alexander",CACC_tVgXDwK
CACC_ip7K3eh,TXN_5G3Nn28uFwr,2024-07-03T22:35:37Z,317695.14,debit,QR POS,Burgess Inc,CACC_YD27Nfi
CACC_ip7K3eh,TXN_gIDA2pBFfHX,2024-05-26T11:13:46Z,570011.33,debit,DuitNOW,Joseph Mckinney,CACC_4RPCcoR
CACC_ip7K3eh,TXN_05aMhHgIyW2,2025-03-26T18:37:18Z,274152.81,credit,Other,Heather Allen,CACC_rzyZ7a0
CACC_ip7K3eh,TXN_Gtu3f3CWsde,2024-05-31T19:54:07Z,662284.29,debit,Credit Transfer,"Pearson, Sanchez and Black",CACC_J9ry0Vg
CACC_ip7K3eh,TXN_MeToZ5Y6VCd,2025-06-30T01:24:55Z,316302.42,debit,QR P2P,David Oliver,CACC_KQkVQj0
CACC_ip7K3eh,TXN_6RzPvRg10gP,2025-05-22T01:14:30Z,817560.33,debit,QR POS,Miss Dana Steele,CACC_kp3kVkJ
CACC_ip7K3eh,TXN_hM6lefBZOZP,2025-06-26T10:52:50Z,50254.3,credit,QR POS,Philip Mason,CACC_fAEoVrl
CACC_ip7K3eh,TXN_MCNbXOpoqmO,2025-06-24T01:15:03Z,106206.28,credit,QR POS,Green-Mcdonald,CACC_jQLr8H0
CACC_ip7K3eh,TXN_7U15uZS572a,2024-07-06T14:28:19Z,121810.38,credit,DuitNOW,Thomas-Murillo,CACC_nkk57X3
CACC_ip7K3eh,TXN_usSTVvq8bIC,2024-06-01T08:09:44Z,922884.56,credit,Other,Ian Greene,CACC_Q3EfXEd
CACC_ip7K3eh,TXN_5dvvneq0JmY,2025-07-06T22:24:00Z,752268.12,credit,QR P2P,"Cox, Richard and Cook",CACC_5PZICaD
CACC_ip7K3eh,TXN_oOxlOiwQqg8,2024-09-12T20:10:46Z,330779.66,credit,DuitNOW,"Krueger, Raymond and Chandler",CACC_LlVnYBQ
CACC_ip7K3eh,TXN_uVkfByPpY0k,2025-09-10T00:52:58Z,914784.75,credit,Other,Ferrell Ltd,CACC_1HUO4bs
CACC_ip7K3eh,TXN_vzu2pIkeHgb,2025-02-09T16:10:48Z,749320.47,debit,QR POS,Hurley Inc,CACC_1cVqStl
CACC_ip7K3eh,TXN_VdNNuTLqsFH,2025-03-25T04:48:53Z,526985.65,debit,Credit Transfer,"Kim, Fowler and Oliver",CACC_YygwCi3
CACC_ip7K3eh,TXN_PjAWM0ytRNb,2025-02-28T16:20:05Z,505985.57,credit,Other,Kimberly Osborn,CACC_ZzQDznC
CACC_ip7K3eh,TXN_nxEb24ZRpu2,2024-04-11T18:44:47Z,243304.79,credit,DuitNOW,"Ortiz, Newman and Reyes",CACC_8LvuAj6
CACC_ip7K3eh,TXN_Clikg98OPpp,2025-08-29T06:10:29Z,466733.98,credit,Credit Transfer,Karen Zimmerman,CACC_qSxvO51
CACC_ip7K3eh,TXN_5X6o8ShJuni,2024-10-07T04:01:50Z,916482.52,debit,QR P2P,"Smith, Ray and Holmes",CACC_T8xAfiV
CACC_ZmgyeQQ,TXN_jGYTAQxgaDy,2025-09-08T05:52:36Z,505918.27,debit,Credit Transfer,Alyssa Williams,CACC_zUvJiGg
CACC_ZmgyeQQ,TXN_9lD3cZxxnIM,2025-01-12T15:59:13Z,961030.89,credit,QR POS,Amy Barnes,CACC_SQ70akO
CACC_ZmgyeQQ,TXN_wxkH7UqPHS1,2024-05-28T11:55:04Z,365036.43,debit,Credit Transfer,Barbara Johnson,CACC_p8iZwak
CACC_ZmgyeQQ,TXN_OYRXvcsijAa,2025-05-04T10:43:42Z,409049.63,credit,QR POS,Johnson-Joyce,CACC_WhnWCjP
CACC_ZmgyeQQ,TXN_RmoAy0aRpER,2024-08-25T13:33:16Z,23802.3,credit,Credit Transfer,"Hinton, Garrison and Hammond",CACC_p6D0XQn
CACC_ZmgyeQQ,TXN_s2FuREz6x2M,2024-07-18T00:06:06Z,718805.73,debit,Other,Sara Jones,CACC_ITsjVlm
CACC_ZmgyeQQ,TXN_INb3LnsHIl1,2024-02-12T00:21:54Z,813412.1,credit,DuitNOW,Jack Thomas,CACC_cJ419JJ
CACC_ZmgyeQQ,TXN_joVIq1w6Tvg,2025-01-15T17:01:53Z,472477.25,debit,Other,"Jones, Cox and Hutchinson",CACC_7iP0QJi
CACC_ZmgyeQQ,TXN_YFbhoZERgRv,2025-02-18T15:23:55Z,553655.72,debit,DuitNOW,"Short, Dunn and Morgan",CACC_SQLP8Dy
CACC_ZmgyeQQ,TXN_vkYIJO7ISCP,2024-01-24T23:41:06Z,623598.35,credit,QR POS,Brian French,CACC_au26zAj
CACC_ZmgyeQQ,TXN_jwtscw8pvXY,2024-10-08T05:33:01Z,806488.58,debit,QR POS,Omar Thomas,CACC_UYr47G9
CACC_ZmgyeQQ,TXN_69v0UkEU1Oq,2025-01-07T01:08:26Z,701250.53,credit,DuitNOW,Mrs. Courtney White,CACC_c1a8hla
CACC_ZmgyeQQ,TXN_KDbXxRuGO7a,2025-07-19T14:00:59Z,565199.55,credit,Other,Erik Jones,CACC_SeWtwpR
CACC_ZmgyeQQ,TXN_Ol0bQRpdKeX,2025-04-08T03:01:48Z,548208.07,debit,QR P2P,Mccoy PLC,CACC_TlQ6u9B
CACC_CSCWo3j,TXN_rGZSZf6HmWw,2024-07-25T11:05:42Z,861081.63,credit,Credit Transfer,George Christensen,CACC_1ZFBafs
CACC_CSCWo3j,TXN_Nr9DEXMKgfQ,2024-05-08T18:44:53Z,303444.65,debit,Other,Brown-Thompson,CACC_IHTIqWO
CACC_CSCWo3j,TXN_bAo7rNVHB2e,2025-06-18T04:52:29Z,263214.25,credit,QR POS,Bennett Ltd,CACC_8MNxEap
CACC_CSCWo3j,TXN_UvHLrvt8YZZ,2024-01-04T11:09:11Z,507250.69,debit,Other,Tiffany Arnold,CACC_miCnBkm
CACC_CSCWo3j,TXN_XVJaFcL7NJx,2024-04-13T09:34:51Z,606017.12,credit,QR P2P,Shirley Robinson,CACC_OvS9jrJ
CACC_CSCWo3j,TXN_wZmiFVpDHSM,2024-01-31T01:12:24Z,3219.29,credit,Credit Transfer,"Lewis, Bryant and Chandler",CACC_CocRVPr
CACC_CSCWo3j,TXN_4Mmhk0cguQX,2025-09-13T06:27:38Z,977324.02,credit,QR P2P,Charles Reeves,CACC_d3Sz0KW
CACC_CSCWo3j,TXN_j66LcpRM4Au,2025-02-11T10:55:47Z,492380.56,debit,Credit Transfer,Leon Ltd,CACC_wzXpE2V
CACC_CSCWo3j,TXN_VUtiTW1oJeV,2024-12-06T10:56:14Z,720586.78,credit,Credit Transfer,Webb-Casey,CACC_k2CBpHn
CACC_CSCWo3j,TXN_tMlJ8hcbog9,2025-09-02T20:10:45Z,557262.88,debit,Credit Transfer,Goodman PLC,CACC_6dtvlid
CACC_CSCWo3j,TXN_ZH5SwyCNtr9,2025-03-31T21:13:35Z,201706.44,credit,Credit Transfer,Brandon Shepard,CACC_eq7lubn
CACC_CSCWo3j,TXN_AnqJaenhjGm,2024-01-13T11:42:37Z,708811.67,credit,QR POS,Malone Inc,CACC_X13J3xM
CACC_CSCWo3j,TXN_NhAMxDIS42d,2025-03-15T07:30:34Z,88491.73,debit,QR P2P,Bonnie Boyd,CACC_S1mUtAf
CACC_CSCWo3j,TXN_dL9VGx3MPkO,2024-02-28T10:16:25Z,337697.95,debit,QR POS,Erica Love,CACC_cgY8O4s
CACC_CSCWo3j,TXN_wfelVbne4lC,2024-12-12T15:30:54Z,648165.26,debit,QR P2P,Young Group,CACC_We2mia2
CACC_CSCWo3j,TXN_aLg5nLcKPbu,2024-02-24T03:14:32Z,415977.55,credit,QR P2P,Tanya Travis,CACC_OM6IjUt
CACC_CSCWo3j,TXN_pi7WA0FWWvN,2024-07-30T09:43:06Z,898415.96,credit,QR POS,"Serrano, White and Sanders",CACC_v4a2x9m
CACC_CSCWo3j,TXN_QsAzEn19AWW,2025-06-07T12:09:57Z,632013.06,credit,DuitNOW,Owens and Sons,CACC_fZovlF5
CACC_CSCWo3j,TXN_v3N9MIblsKB,2024-01-19T19:57:01Z,848935.5,credit,Credit Transfer,Reese LLC,CACC_BqB4dMT
CACC_hdQSYiX,TXN_EmcxmnnLmFf,2024-11-13T14:03:29Z,37368.12,credit,DuitNOW,Brittany Stokes,CACC_StbiSFM
CACC_hdQSYiX,TXN_HT8wwrEW184,2025-05-05T08:50:08Z,116731.96,credit,QR P2P,Joanna Carr,CACC_pzG2XVq
CACC_hdQSYiX,TXN_uW0RioT8tJA,2024-04-23T14:19:07Z,550391.0,credit,DuitNOW,William Guerrero,CACC_yJArJWf
CACC_hdQSYiX,TXN_YMhXNW5BNSF,2025-04-25T12:10:45Z,119138.2,credit,QR POS,Lowery and Sons,CACC_RRTygtI
CACC_hdQSYiX,TXN_2vLKVJEsGbu,2025-09-03T08:28:01Z,517258.0,credit,DuitNOW,Young Ltd,CACC_h3DLYnx
CACC_hdQSYiX,TXN_hY90iJe0Ja7,2024-04-08T14:26:37Z,677506.01,debit,DuitNOW,Michael Horne,CACC_GCzFKyt
CACC_hdQSYiX,TXN_xmLYm2RL86o,2024-10-04T15:50:09Z,536680.3,debit,Credit Transfer,Timothy Lambert,CACC_i0ZRI7O
CACC_hdQSYiX,TXN_Tfw1LCjljSq,2025-02-21T16:46:01Z,281674.77,credit,QR POS,Ellis LLC,CACC_wwU6BjC
CACC_hdQSYiX,TXN_PhHIZQuwrkJ,2024-02-27T03:21:48Z,853267.97,credit,Other,Timothy Wilson,CACC_nRcQZof
CACC_hdQSYiX,TXN_KPykFkW9zkX,2024-08-15T19:33:30Z,199229.86,debit,DuitNOW,Simon-Adkins,CACC_JLmtY1I
CACC_hdQSYiX,TXN_ejAGjl7hPFE,2024-02-24T01:49:33Z,651709.35,credit,QR POS,Anthony Patterson,CACC_FKVnSPN
CACC_hdQSYiX,TXN_sRFt9KvZYQA,2024-05-31T17:12:20Z,399621.79,debit,DuitNOW,Kelly Kirby,CACC_KcxZtXx
CACC_hdQSYiX,TXN_OM4lguQ5uh4,2025-07-27T21:07:11Z,921089.04,credit,Other,Frazier Inc,CACC_qf74Oka
CACC_hdQSYiX,TXN_74Vkov13rqb,2025-09-09T18:04:46Z,759487.96,debit,Other,Alvarez-Mccarty,CACC_IlqO6Pq
CACC_hdQSYiX,TXN_Lo7yjMnTjaN,2024-07-06T13:39:03Z,9050.9,credit,QR POS,Jessica Gonzalez,CACC_m4nD8xG
CACC_Cr1dKWh,TXN_mt5gHb7MIeq,2024-07-29T05:42:37Z,986650.38,credit,QR P2P,Lisa Rodriguez,CACC_jcRq7tO
CACC_Cr1dKWh,TXN_rcNnmVWrPbC,2024-05-14T07:23:57Z,34845.12,credit,QR POS,Michael Jackson,CACC_A5vO74Z
CACC_Cr1dKWh,TXN_JQrz6tSZF9Z,2025-03-18T13:39:01Z,487847.52,credit,QR P2P,"Washington, Mccarthy and Sanders",CACC_NpeMe78
CACC_Cr1dKWh,TXN_SeOiXVQQnd7,2024-12-12T08:45:15Z,54952.36,credit,DuitNOW,Janet Young,CACC_peVRush
CACC_Cr1dKWh,TXN_UffPWgnQ7G9,2025-09-09T06:42:02Z,306307.81,credit,QR P2P,Bailey and Sons,CACC_cOlilcO
CACC_Cr1dKWh,TXN_uGwtr539873,2025-04-21T11:00:58Z,546771.82,debit,Credit Transfer,John Moreno,CACC_V75zMen
CACC_Cr1dKWh,TXN_4A1WxVIkpt7,2024-12-26T10:24:28Z,383558.95,credit,QR POS,Jacob Wilson,CACC_LSYBU0R
CACC_Cr1dKWh,TXN_xBCbM9dmUbj,2025-01-29T05:39:04Z,592261.91,credit,QR POS,Rebecca Horton,CACC_viiF0Mf
CACC_Cr1dKWh,TXN_RQn5X8Z3ttv,2024-06-05T22:29:34Z,425138.02,debit,DuitNOW,Timothy Austin,CACC_cEVzTkH
CACC_Cr1dKWh,TXN_gHzYd392LdV,2024-11-19T05:46:40Z,487045.53,debit,QR POS,Anthony Dawson,CACC_lQ3G9e7
CACC_Cr1dKWh,TXN_wsNZj4Jjf7g,2025-01-13T07:34:36Z,603006.02,debit,Other,Richards-Anderson,CACC_K45zkXC
CACC_t6WRAIN,TXN_VNvFEYZpoC4,2024-01-09T22:47:09Z,676497.95,credit,Credit Transfer,Fox-Shields,CACC_Q9oSOIF
CACC_t6WRAIN,TXN_HdgMSmeV0Uf,2024-01-30T14:51:47Z,581813.39,debit,Credit Transfer,"Hernandez, Lynch and Vasquez",CACC_dwzL0Ei
CACC_t6WRAIN,TXN_XAqO8BesX3R,2025-01-22T02:28:14Z,874503.37,credit,Credit Transfer,Mr. David Jackson,CACC_804Df95
CACC_t6WRAIN,TXN_XwDAlUsSjMf,2024-06-23T10:59:57Z,111975.15,debit,DuitNOW,Wilkins Group,CACC_7kyzjDF
CACC_t6WRAIN,TXN_ldaAnhbOJKf,2025-02-28T00:44:02Z,564995.4,credit,QR POS,Kristin Thompson,CACC_jBKUeLL
CACC_t6WRAIN,TXN_jpY9nQvaNkc,2025-08-23T07:44:34Z,357515.79,credit,Other,Mathis Ltd,CACC_v9enB9e
CACC_t6WRAIN,TXN_6bipUB9VyST,2024-01-27T00:15:21Z,315147.93,debit,QR POS,Jason Jackson,CACC_tywJ8CF
CACC_t6WRAIN,TXN_fFTmPwiExOr,2025-02-19T11:33:59Z,675035.63,debit,QR P2P,Mr. Jesse Gray,CACC_92E0fja
CACC_t6WRAIN,TXN_kpiI6CzwFaV,2025-05-14T07:40:26Z,63765.35,debit,DuitNOW,Mcdaniel-Green,CACC_EYLduWe
CACC_t6WRAIN,TXN_cPqyB18EKEo,2024-02-09T01:29:06Z,553631.8,debit,DuitNOW,Griffin-Perry,CACC_RyCP0g4
CACC_t6WRAIN,TXN_KWFsdgI4g0b,2025-06-23T10:34:18Z,296623.57,debit,QR POS,Cross-Collins,CACC_MNB5pcQ
CACC_t6WRAIN,TXN_av5Wl0Y5eq5,2025-07-14T08:57:27Z,454554.75,credit,QR P2P,Thomas Mack,CACC_jZB9N4m
CACC_t6WRAIN,TXN_HgDYAH7CcqL,2025-05-07T06:18:19Z,160663.56,credit,Other,Sanders-Thomas,CACC_82XStJn
CACC_t6WRAIN,TXN_XiGv1h35oFf,2025-09-16T22:50:54Z,764821.4,debit,DuitNOW,Patricia Oconnell,CACC_IA5GTvk
CACC_t6WRAIN,TXN_P1cWSTRSIUN,2024-05-20T00:49:52Z,709776.46,credit,Credit Transfer,Andrew Castillo,CACC_u9TLKov
CACC_t6WRAIN,TXN_KY4wQDvpSuB,2025-05-10T05:39:43Z,498371.75,debit,Other,Danny Whitney,CACC_SZjQilo
CACC_BTdHr4y,TXN_5yNKGzisHaJ,2024-08-17T20:42:54Z,540114.83,credit,Other,Mike Long,CACC_jzY6dQ0
CACC_BTdHr4y,TXN_vcikve8MAoz,2024-05-24T16:20:28Z,121888.05,debit,DuitNOW,Hunt LLC,CACC_Nu71XPb
CACC_BTdHr4y,TXN_Gi2uwBMs0NG,2025-04-26T03:57:06Z,845805.84,debit,QR POS,Megan Ingram,CACC_8q4lfZ4
CACC_BTdHr4y,TXN_SPMyutvPko2,2024-07-29T12:55:50Z,515688.07,debit,QR POS,Weiss Ltd,CACC_7NGO24Y
CACC_BTdHr4y,TXN_unxbtubq7uw,2024-02-11T04:24:31Z,565035.6,credit,Credit Transfer,Buchanan Inc,CACC_xxCPDgn
CACC_BTdHr4y,TXN_7gDlHRikIHu,2025-01-16T06:47:13Z,121136.34,debit,Credit Transfer,"Griffith, Morales and Peterson",CACC_o7oZSU9
CACC_BTdHr4y,TXN_Cy9cYPyp26V,2025-04-18T03:05:33Z,745696.62,credit,QR P2P,Andrew Burke,CACC_tXOPNbJ
